Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
9.25,125381.046875,15222.5703125,15223.068359375,15224.2119140625,131346.21875,228118.40625,115507.5390625,207213.65625
9.5,125381.0703125,15222.5693359375,15223.0712890625,15224.2021484375,131346.640625,228117.734375,115507.59375,207213.59375
9.75,125381.0703125,15222.5673828125,15223.07421875,15224.212890625,131344.75,228116.203125,115507.5390625,207213.71875
10.0,125381.078125,15222.5654296875,15223.076171875,15224.2119140625,131345.859375,228116.15625,115507.71875,207213.734375
10.25,125381.0078125,15222.5634765625,15223.076171875,15224.2099609375,131345.390625,228119.0625,115507.6015625,207213.640625
10.5,125381.015625,15222.5654296875,15223.076171875,15224.2119140625,131346.671875,228121.1875,115507.46875,207213.515625
10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
