step,date_label,profile_time,v_632_A_rms_V,v_632_B_rms_V,v_632_C_rms_V,v_633_A_rms_V,v_633_B_rms_V,v_633_C_rms_V,v_634_A_rms_V,v_634_B_rms_V,v_634_C_rms_V,v_645_B_rms_V,v_645_C_rms_V,v_646_B_rms_V,v_646_C_rms_V,v_652_A_rms_V,v_671_A_rms_V,v_671_B_rms_V,v_671_C_rms_V,v_675_A_rms_V,v_675_B_rms_V,v_675_C_rms_V,v_680_A_rms_V,v_680_B_rms_V,v_680_C_rms_V,v_684_A_rms_V,v_684_C_rms_V,v_692_A_rms_V,v_692_B_rms_V,v_692_C_rms_V,v_611_C_rms_V
219,11-Jan-13,13:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.509033203125,2460.880859375,2461.51708984375,284.4377746582031,284.03668212890625,284.50433349609375,2462.80224609375,2461.568359375,2463.26708984375,2462.019287109375,2506.362548828125,2504.294677734375,2461.33447265625,2468.71533203125,2506.086181640625,2460.822998046875,2469.788818359375,2504.294677734375,2461.33447265625,2468.7158203125,2504.821533203125,2469.245361328125,2504.294677734375,2461.33447265625,2468.7158203125,2469.829345703125
220,11-Jan-13,14:00,2462.223388671875,2460.8935546875,2460.8935546875,2461.372314453125,2460.787353515625,2461.513671875,284.32830810546875,283.9559631347656,284.4844055175781,2462.634521484375,2461.3974609375,2462.995361328125,2461.759521484375,2502.38134765625,2500.5087890625,2459.940185546875,2468.97509765625,2502.283935546875,2459.3076171875,2470.041015625,2500.5087890625,2459.940185546875,2468.972412109375,2500.980712890625,2469.57470703125,2500.489990234375,2459.940185546875,2468.972412109375,2470.22802734375
221,11-Jan-13,14:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.992431640625,2460.7734375,2461.197265625,284.0194091796875,283.8943786621094,284.21539306640625,2461.40869140625,2461.279052734375,2461.6484375,2461.5078125,2473.94775390625,2472.73046875,2458.4873046875,2459.70751953125,2473.503173828125,2458.212890625,2460.278076171875,2472.73046875,2458.4873046875,2459.70751953125,2473.047119140625,2459.949951171875,2472.73046875,2458.4873046875,2459.70751953125,2460.225830078125
222,11-Jan-13,15:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.112060546875,2460.42236328125,2461.045166015625,284.0717468261719,283.780517578125,284.0834655761719,2461.075439453125,2460.94921875,2461.114990234375,2460.98974609375,2458.759033203125,2457.749755859375,2454.582763671875,2453.342041015625,2458.0830078125,2454.180908203125,2453.66552734375,2457.749755859375,2454.582763671875,2453.342041015625,2458.028076171875,2453.153564453125,2457.74658203125,2454.582763671875,2453.342041015625,2452.991943359375
223,11-Jan-13,15:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.792724609375,2460.357666015625,2460.854736328125,283.81378173828125,283.54107666015625,283.91058349609375,2461.3349609375,2460.5849609375,2459.792724609375,2460.377685546875,2429.985107421875,2429.92822265625,2453.0517578125,2445.338623046875,2429.319580078125,2452.96337890625,2445.123291015625,2429.92822265625,2453.0517578125,2445.338623046875,2429.963134765625,2444.986328125,2429.92822265625,2453.0517578125,2445.338623046875,2444.63720703125
224,11-Jan-13,16:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.754150390625,2460.244873046875,2460.822998046875,283.7743225097656,283.4510498046875,283.8753967285156,2459.80078125,2460.580810546875,2459.576904296875,2460.356201171875,2420.78564453125,2421.9140625,2454.85595703125,2442.760498046875,2421.177001953125,2454.965087890625,2442.09521484375,2421.9140625,2454.85595703125,2442.75927734375,2421.621337890625,2442.56103515625,2421.9140625,2454.85595703125,2442.75927734375,2442.3388671875
225,11-Jan-13,16:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.867431640625,2460.107421875,2460.786376953125,283.84625244140625,283.3529052734375,283.8460388183594,2459.7080078125,2461.85546875,2459.44873046875,2461.5810546875,2409.12548828125,2411.714111328125,2453.510009765625,2439.60009765625,2410.716064453125,2453.697265625,2438.63232421875,2411.717041015625,2453.510009765625,2439.60009765625,2411.027099609375,2439.4296875,2411.717041015625,2453.510009765625,2439.60009765625,2439.201171875
226,11-Jan-13,17:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.14306640625,2459.989501953125,2460.463623046875,283.2713623046875,283.1874694824219,283.5386047363281,2457.93017578125,2460.128662109375,2457.369140625,2459.563232421875,2361.216796875,2365.037109375,2450.611328125,2427.32666015625,2362.417236328125,2451.18017578125,2425.88916015625,2365.037109375,2450.611328125,2427.326416015625,2364.045166015625,2426.650390625,2365.037109375,2450.611328125,2427.326416015625,2425.884521484375
227,11-Jan-13,17:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.76806640625,2459.75634765625,2460.111328125,282.947265625,282.95849609375,283.2266540527344,2456.183349609375,2459.747314453125,2455.330810546875,2458.9150390625,2324.61328125,2329.041015625,2445.34326171875,2418.610107421875,2325.320068359375,2445.898193359375,2416.84423828125,2329.041015625,2445.34326171875,2418.611083984375,2327.905029296875,2417.61865234375,2329.035888671875,2445.34326171875,2418.611083984375,2416.52099609375
228,11-Jan-13,18:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.535400390625,2459.88330078125,2459.6025390625,282.74481201171875,282.9989318847656,282.83355712890625,2454.986083984375,2459.61865234375,2454.00830078125,2458.651611328125,2291.654052734375,2297.0166015625,2443.196044921875,2406.72607421875,2292.0546875,2445.360107421875,2404.480712890625,2297.0166015625,2443.196044921875,2406.72607421875,2295.664306640625,2405.090576171875,2298.253173828125,2443.196044921875,2406.72607421875,2403.32373046875
229,11-Jan-13,18:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.5029296875,2459.578125,2459.380859375,282.43548583984375,282.7264099121094,282.6160888671875,2453.686279296875,2459.1435546875,2452.384521484375,2457.85693359375,2248.349853515625,2254.927978515625,2439.908935546875,2397.03076171875,2248.572509765625,2441.017578125,2392.97216796875,2254.927978515625,2439.908935546875,2397.03076171875,2253.264892578125,2393.766357421875,2254.927978515625,2439.909912109375,2397.03076171875,2391.634033203125
230,11-Jan-13,19:00,2460.8935546875,2460.8935546875,2460.8935546875,2458.742431640625,2459.216552734375,2459.567626953125,282.0994567871094,282.4368896484375,282.69818115234375,2452.839599609375,2458.656982421875,2451.226806640625,2457.05322265625,2211.394287109375,2218.33935546875,2437.3125,2388.99560546875,2210.688720703125,2438.389892578125,2386.161376953125,2218.268798828125,2437.3203125,2388.98876953125,2216.2255859375,2386.668212890625,2218.262939453125,2437.32080078125,2388.98828125,2384.149169921875
231,11-Jan-13,19:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.3466796875,2459.2236328125,2459.39501953125,281.7908020019531,282.4005126953125,282.5382385253906,2451.913330078125,2458.465576171875,2451.476318359375,2456.718017578125,2186.46240234375,2195.0810546875,2435.345947265625,2384.381103515625,2186.739013671875,2436.5341796875,2381.328369140625,2195.05859375,2435.33837890625,2384.381103515625,2192.876953125,2382.004638671875,2195.05859375,2435.33837890625,2384.381103515625,2379.41552734375
232,11-Jan-13,20:00,2460.8935546875,2462.223388671875,2460.8935546875,2458.165771484375,2460.728515625,2459.43359375,281.67120361328125,282.5227355957031,282.5667419433594,2451.943603515625,2458.403564453125,2450.14892578125,2456.62451171875,2183.568359375,2191.859130859375,2435.989013671875,2383.87060546875,2183.29541015625,2437.31787109375,2380.768310546875,2191.87646484375,2435.98583984375,2383.87060546875,2189.783447265625,2381.43505859375,2191.87646484375,2435.98583984375,2383.87109375,2378.793701171875
233,11-Jan-13,20:30,2460.8935546875,2460.8935546875,2460.8935546875,2457.9365234375,2459.4296875,2459.477783203125,281.5051574707031,282.5321350097656,282.7378845214844,2452.314453125,2458.298828125,2450.47705078125,2456.48779296875,2187.63818359375,2195.531494140625,2436.124755859375,2384.154052734375,2187.0947265625,2437.498291015625,2381.057373046875,2195.588623046875,2436.124755859375,2384.154052734375,2193.60595703125,2381.649169921875,2195.588623046875,2436.12744140625,2384.154052734375,2378.947021484375
234,11-Jan-13,21:00,2460.8935546875,2460.8935546875,2460.8935546875,2457.654296875,2459.52001953125,2459.573486328125,281.3075866699219,282.5869445800781,282.6429443359375,2452.02001953125,2458.15576171875,2450.08935546875,2456.242431640625,2182.816162109375,2190.415283203125,2434.29248046875,2384.115966796875,2181.7333984375,2435.3759765625,2381.4052734375,2190.415283203125,2434.287841796875,2384.115966796875,2188.527587890625,2381.3701171875,2190.415283203125,2434.287841796875,2384.115966796875,2378.431396484375
235,11-Jan-13,21:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.244873046875,2459.478515625,2459.513916015625,281.74224853515625,282.5941467285156,282.6394348144531,2452.5791015625,2459.682373046875,2450.784423828125,2456.570068359375,2199.564453125,2207.351318359375,2437.49365234375,2388.022705078125,2199.26904296875,2437.2705078125,2385.30712890625,2207.351318359375,2436.172607421875,2388.022705078125,2205.395751953125,2385.597900390625,2207.351318359375,2436.172607421875,2388.0205078125,2382.977294921875
236,11-Jan-13,22:00,2460.8935546875,2460.8935546875,2460.8935546875,2458.62158203125,2459.575439453125,2459.61767578125,282.03912353515625,282.70220947265625,282.75347900390625,2453.196044921875,2458.67041015625,2451.6064453125,2457.09814453125,2219.711669921875,2226.939697265625,2437.6689453125,2392.94580078125,2219.41455078125,2438.5869140625,2390.59228515625,2226.939697265625,2437.66943359375,2392.94580078125,2225.12841796875,2390.632080078125,2226.939697265625,2437.66943359375,2392.94580078125,2388.138916015625
237,11-Jan-13,22:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.7646484375,2459.75439453125,2459.750732421875,282.16925048828125,282.857177734375,282.87799072265625,2453.83251953125,2458.8837890625,2452.390869140625,2457.447998046875,2239.536376953125,2246.330322265625,2440.216796875,2398.539306640625,2239.36376953125,2441.09375,2396.437255859375,2246.330322265625,2440.216796875,2398.539306640625,2244.62255859375,2396.44921875,2246.330322265625,2440.217041015625,2398.539306640625,2394.19091796875
238,11-Jan-13,23:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.3798828125,2459.92041015625,2459.888916015625,282.4061279296875,283.0133361816406,283.0165100097656,2454.1806640625,2459.2138671875,2452.9404296875,2457.9951171875,2247.426513671875,2253.606689453125,2443.73974609375,2398.505126953125,2246.4228515625,2444.8515625,2396.678955078125,2253.606689453125,2443.73974609375,2398.505126953125,2252.0751953125,2396.165283203125,2253.606689453125,2443.73974609375,2398.504638671875,2393.6689453125
239,11-Jan-13,23:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.02490234375,2460.00048828125,2459.87158203125,282.3912048339844,283.0704040527344,283.00726318359375,2454.2216796875,2459.250732421875,2453.003662109375,2458.051513671875,2258.909912109375,2264.662353515625,2444.283447265625,2401.529541015625,2257.875,2445.40966796875,2399.6787109375,2264.662353515625,2444.283447265625,2401.529541015625,2263.23291015625,2399.451171875,2264.662353515625,2444.283447265625,2401.523681640625,2397.218505859375
240,12-Jan-13,0:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.1064453125,2460.1845703125,2460.03515625,282.47796630859375,283.2270812988281,283.15069580078125,2455.203857421875,2459.473876953125,2454.154541015625,2458.4296875,2287.6015625,2292.120849609375,2445.57666015625,2408.921630859375,2286.236572265625,2446.544677734375,2407.411376953125,2292.120849609375,2445.5771484375,2408.921630859375,2291.01220703125,2407.010009765625,2292.120849609375,2445.5771484375,2408.916259765625,2404.98779296875
