step,date_label,profile_time,v_632_A_rms_V,v_632_B_rms_V,v_632_C_rms_V,v_633_A_rms_V,v_633_B_rms_V,v_633_C_rms_V,v_634_A_rms_V,v_634_B_rms_V,v_634_C_rms_V,v_645_B_rms_V,v_645_C_rms_V,v_646_B_rms_V,v_646_C_rms_V,v_652_A_rms_V,v_671_A_rms_V,v_671_B_rms_V,v_671_C_rms_V,v_675_A_rms_V,v_675_B_rms_V,v_675_C_rms_V,v_680_A_rms_V,v_680_B_rms_V,v_680_C_rms_V,v_684_A_rms_V,v_684_C_rms_V,v_692_A_rms_V,v_692_B_rms_V,v_692_C_rms_V,v_611_C_rms_V
230,11-Jan-13,19:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
231,11-Jan-13,19:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
232,11-Jan-13,20:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
233,11-Jan-13,20:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
234,11-Jan-13,21:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
235,11-Jan-13,21:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
236,11-Jan-13,22:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
237,11-Jan-13,22:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
238,11-Jan-13,23:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
239,11-Jan-13,23:30,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
240,12-Jan-13,0:00,2460.8935546875,2117.635986328125,2460.8935546875,2461.17626953125,2117.767822265625,2460.99560546875,284.1684875488281,244.6106719970703,284.2567443847656,2118.8505859375,2461.266845703125,2119.10498046875,2461.53564453125,2490.329345703125,2489.574951171875,2116.867919921875,2462.609130859375,2490.88671875,2116.807861328125,2462.901611328125,2489.574951171875,2116.867919921875,2462.609130859375,2489.74609375,2463.1416015625,2489.574951171875,2116.867919921875,2462.609130859375,2463.69677734375
