Time,Time Varying Load 611.Single phase time-varying load1.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseA.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseB.P_measured,Time Varying Load 634.Single phase time-varying load with the Master PulseC.P_measured,Time Varying Load 645.Single phase time-varying load645.P_measured,Time Varying Load 646.Single phase time-varying load646.P_measured,Time Varying Load 652.Single phase time-varying load652.P_measured,Time Varying Load 692.Single phase time-varying loadC.P_measured
346.75,20269.46875,15976.681640625,12160.8642578125,13163.1015625,26846.283203125,24773.4453125,15192.4609375,15578.16796875
347.0,20263.7890625,15976.3798828125,12161.0595703125,13162.1015625,26843.0546875,24773.99609375,15196.2451171875,15583.3203125
347.25,20263.7734375,15976.3671875,12161.0625,13163.1044921875,26837.83203125,24773.29296875,15198.6416015625,15582.9296875
347.5,20236.701171875,15959.283203125,12149.34765625,13146.6728515625,26812.541015625,24744.2734375,15181.94921875,15565.001953125
347.75,20263.876953125,15976.376953125,12161.0419921875,13162.8115234375,26835.7421875,24770.33203125,15197.935546875,15583.0048828125
348.0,20263.75390625,15976.384765625,12161.021484375,13162.7626953125,26847.775390625,24766.61328125,15197.8798828125,15583.1513671875
348.25,20255.623046875,15976.3740234375,12161.0126953125,13163.1357421875,26841.6328125,24768.658203125,15198.154296875,15583.4453125
348.5,20263.666015625,15976.388671875,12161.037109375,13162.4677734375,26846.515625,24768.39453125,15196.337890625,15583.9033203125
348.75,18260.13671875,16974.142578125,17159.884765625,14160.86328125,17835.140625,30783.474609375,17206.041015625,11586.572265625
349.0,18261.0390625,16974.189453125,17159.48828125,14161.5908203125,17832.107421875,30781.5625,17200.53515625,11578.6474609375
349.25,18261.138671875,16974.154296875,17159.478515625,14161.361328125,17824.3515625,30783.359375,17199.2578125,11579.048828125
349.5,18261.109375,16974.20703125,17159.453125,14161.2763671875,17823.435546875,30776.005859375,17199.642578125,11578.7529296875
