SimHour,Node646B_ActivePower_kW,Node646B_RMSVoltage_V
9,19.768287109375,2456.13427734375
9.0625,19.762408203125,2456.134765625
9.125,19.757220703125,2456.13549804688
9.1875,19.771349609375,2456.13427734375
9.25,20.773666015625,2456.15087890625
9.3125,20.76916796875,2456.15087890625
9.375,20.76207421875,2456.15161132812
9.4375,20.76762890625,2456.1513671875
9.5,20.74363671875,2456.15063476562
9.5625,20.766724609375,2456.14916992188
9.625,20.76784375,2456.15258789062
9.6875,20.756365234375,2456.15087890625
9.75,21.767041015625,2456.064453125
9.8125,21.76901171875,2456.064453125
9.875,21.771486328125,2456.064453125
9.9375,21.770775390625,2457.39184570312
10,21.76216796875,2456.06640625
10.0625,21.76946875,2456.06469726562
10.125,21.767537109375,2456.06469726562
10.1875,21.769392578125,2456.06469726562
10.25,21.75762109375,2455.91015625
10.3125,21.767787109375,2455.91015625
10.375,21.76694140625,2455.90991210938
10.4375,21.770626953125,2455.91015625
10.5,21.769357421875,2457.23657226562
10.5625,21.769498046875,2455.91088867188
10.625,21.769232421875,2455.91015625
10.6875,21.7686640625,2455.91015625
10.75,22.760671875,2455.92846679688
10.8125,22.76275390625,2455.92822265625
10.875,22.7674296875,2455.92700195312
10.9375,22.776087890625,2455.9267578125
11,22.77321484375,2455.9267578125
11.0625,22.77072265625,2455.9267578125
11.125,22.76909375,2455.9267578125
11.1875,22.742642578125,2455.92700195312
11.25,22.765705078125,2455.97729492188
11.3125,22.766314453125,2455.97778320312
11.375,22.763962890625,2455.97973632812
11.4375,22.77180078125,2455.97680664062
11.5,22.770173828125,2455.97827148438
11.5625,22.7671953125,2455.9775390625
11.625,22.772509765625,2455.97875976562
11.6875,22.76882421875,2455.9794921875
11.75,22.743955078125,2456.078125
11.8125,22.77422265625,2456.0810546875
11.875,22.76305078125,2456.08325195312
11.9375,22.767787109375,2456.0810546875
12,22.772681640625,2456.0810546875
12.0625,22.7724921875,2456.0810546875
12.125,22.774171875,2456.08129882812
12.1875,22.771580078125,2457.40991210938
12.25,11.7565419921875,2456.57177734375
12.3125,11.746814453125,2456.56787109375
12.375,11.7585068359375,2456.5654296875
12.4375,11.7540947265625,2456.5673828125
12.5,11.7523154296875,2456.5673828125
12.5625,11.758900390625,2456.56713867188
12.625,11.758884765625,2456.56713867188
12.6875,11.760228515625,2456.56713867188
12.75,11.759013671875,2458.20727539062
12.8125,11.755689453125,2456.87646484375
12.875,11.7580126953125,2456.87573242188
12.9375,11.7628994140625,2456.87573242188
13,11.7582265625,2456.87622070312
13.0625,11.752740234375,2456.87622070312
13.125,11.7563056640625,2456.87768554688
13.1875,11.7608876953125,2456.8740234375
13.25,12.7586767578125,2456.99536132812
13.3125,12.7576005859375,2458.32299804688
13.375,12.76042578125,2456.99462890625
13.4375,12.742689453125,2456.99536132812
13.5,12.752716796875,2456.99536132812
13.5625,12.7507548828125,2456.99536132812
13.625,12.7575537109375,2456.99487304688
13.6875,12.758884765625,2456.99365234375
13.75,12.75943359375,2457.1533203125
13.8125,12.7600576171875,2458.4775390625
13.875,12.7560927734375,2457.14990234375
13.9375,12.7537783203125,2457.14965820312
14,12.7602314453125,2457.1494140625
14.0625,12.764283203125,2457.15112304688
14.125,12.7563427734375,2457.150390625
14.1875,12.7560712890625,2457.14965820312
14.25,12.753421875,2457.921875
14.3125,12.756046875,2457.92041015625
14.375,12.75877734375,2457.92114257812
14.4375,12.765013671875,2457.92065429688
14.5,12.75723046875,2457.92065429688
14.5625,12.7562041015625,2457.92065429688
14.625,12.7615224609375,2457.921875
14.6875,12.7539921875,2457.92211914062
14.75,13.7531767578125,2458.50219726562
14.8125,13.756326171875,2458.50341796875
14.875,13.7596171875,2458.50219726562
14.9375,13.76192578125,2459.8291015625
15,13.7581083984375,2458.501953125
15.0625,13.741181640625,2458.50244140625
15.125,13.7592529296875,2458.50219726562
15.1875,13.7601064453125,2458.50244140625
15.25,13.7617177734375,2458.80712890625
15.3125,13.760615234375,2458.8115234375
15.375,13.758294921875,2458.810546875
15.4375,13.7576767578125,2458.810546875
15.5,13.7607861328125,2460.13916015625
15.5625,13.7635048828125,2458.81323242188
15.625,13.7607646484375,2458.81201171875
