SimHour,Node646B_ActivePower_kW,Node646B_RMSVoltage_V
37.375,35.7857734375,2456.50268554688
37.4375,35.78380859375,2456.50268554688
37.5,38.743484375,2456.14086914062
37.5625,38.79069921875,2456.14086914062
37.625,38.791484375,2456.13891601562
37.6875,38.7718046875,2456.13818359375
37.75,38.7819609375,2456.14428710938
37.8125,38.7910078125,2456.13891601562
37.875,38.79374609375,2456.14086914062
37.9375,38.79130078125,2456.140625
38,23.76981640625,2456.20043945312
38.0625,23.746912109375,2456.20239257812
38.125,23.772796875,2456.20043945312
38.1875,23.7572421875,2456.20239257812
38.25,23.76937890625,2456.20092773438
38.3125,23.767515625,2456.20434570312
38.375,23.77183984375,2456.20043945312
38.4375,23.771603515625,2456.20043945312
38.5,25.773357421875,2457.66650390625
38.5625,25.772033203125,2456.33715820312
38.625,25.7484609375,2456.33569335938
38.6875,25.770853515625,2456.33740234375
38.75,25.765869140625,2456.33837890625
38.8125,25.763341796875,2456.341796875
38.875,25.76544921875,2456.33862304688
38.9375,25.7796640625,2456.33642578125
39,20.76887109375,2456.45971679688
39.0625,20.762064453125,2457.78857421875
39.125,20.7712578125,2456.46020507812
39.1875,20.767087890625,2456.46142578125
39.25,20.762474609375,2456.45629882812
39.3125,20.764580078125,2456.4580078125
39.375,20.760916015625,2456.46142578125
39.4375,20.767390625,2456.4638671875
39.5,8.7595224609375,2456.41455078125
39.5625,8.753533203125,2456.41455078125
39.625,8.7501083984375,2456.41552734375
39.6875,8.7560390625,2456.41723632812
39.75,8.754166015625,2456.41333007812
39.8125,8.7584365234375,2456.41674804688
39.875,8.7552880859375,2456.416015625
39.9375,8.754373046875,2456.41455078125
40,4.74812060546875,2456.60668945312
40.0625,4.7486669921875,2456.60522460938
40.125,4.75354736328125,2456.60546875
40.1875,4.7546162109375,2456.60717773438
40.25,4.74917578125,2456.60620117188
40.3125,4.7422978515625,2456.60668945312
40.375,4.7525947265625,2456.60717773438
40.4375,4.74915625,2456.60668945312
40.5,10.750603515625,2456.96215820312
40.5625,10.7568076171875,2456.96362304688
40.625,10.7581796875,2456.96044921875
40.6875,10.7528056640625,2456.96215820312
40.75,10.75981640625,2456.96215820312
40.8125,10.7551962890625,2456.96240234375
40.875,10.7413857421875,2456.96337890625
40.9375,10.7581025390625,2456.9619140625
41,24.77182421875,2456.67993164062
41.0625,24.765548828125,2456.68188476562
41.125,24.77126171875,2456.68188476562
41.1875,24.7696796875,2456.68017578125
41.25,24.772318359375,2456.68090820312
41.3125,24.77314453125,2458.00927734375
41.375,24.7753046875,2456.6806640625
41.4375,24.742177734375,2456.68017578125
41.5,141.87159375,2448.62158203125
41.5625,141.869984375,2448.62768554688
41.625,141.86871875,2448.62768554688
41.6875,141.915359375,2448.62353515625
41.75,141.920265625,2448.62353515625
41.8125,141.9081875,2448.62353515625
41.875,141.914046875,2448.62329101562
41.9375,141.915859375,2448.62353515625
42,138.68471875,2450.05712890625
42.0625,138.9113125,2448.728515625
42.125,138.907875,2448.72875976562
42.1875,138.88096875,2448.73095703125
42.25,138.91125,2448.728515625
42.3125,138.912984375,2448.72900390625
42.375,138.911453125,2448.728515625
42.4375,138.908796875,2448.728515625
42.5,149.9179375,2448.80932617188
42.5625,149.91878125,2448.80810546875
42.625,149.92178125,2448.80810546875
42.6875,149.91478125,2448.80834960938
42.75,149.882,2448.8125
42.8125,149.91765625,2448.80834960938
42.875,149.92878125,2448.81030273438
42.9375,149.924015625,2448.80639648438
43,140.915359375,2448.96997070312
43.0625,140.91765625,2448.96850585938
43.125,140.683875,2450.29443359375
43.1875,140.9148125,2448.96875
43.25,140.869171875,2448.9697265625
43.3125,140.880328125,2448.97265625
43.375,140.913140625,2448.96875
43.4375,140.917421875,2448.970703125
43.5,196.91446875,2445.556640625
43.5625,196.952859375,2445.55810546875
43.625,196.95465625,2445.55737304688
43.6875,196.959484375,2445.55737304688
43.75,196.967125,2445.55712890625
43.8125,196.893703125,2445.5625
43.875,196.8896875,2445.56201171875
43.9375,196.959265625,2445.55737304688
44,176.944890625,2446.51953125
44.0625,176.943890625,2446.51782226562
44.125,176.939796875,2446.51782226562
44.1875,176.945421875,2446.51782226562
44.25,176.938234375,2446.51782226562
44.3125,176.948453125,2446.51782226562
44.375,176.88221875,2446.51782226562
44.4375,176.902484375,2446.52368164062
44.5,148.92253125,2448.01635742188
44.5625,148.92640625,2448.01635742188
44.625,148.92496875,2448.01635742188
44.6875,148.921,2448.01782226562
44.75,148.9223125,2448.01928710938
44.8125,148.92265625,2449.34204101562
44.875,148.927140625,2448.0185546875
44.9375,148.8746875,2448.0205078125
45,128.8688046875,2448.97924804688
45.0625,128.9016171875,2448.97534179688
